Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,3,0.01,0.61,0.2273876919251996
100% Corpus,3,0.01,0.9099999999999999,0.2273876919251996
100% Corpus,3,0.01,symmetric,0.2273876919251996
100% Corpus,3,0.31,0.01,0.22738769192519956
100% Corpus,3,0.31,0.31,0.2273876919251996
100% Corpus,3,0.31,0.61,0.2273876919251996
100% Corpus,3,0.31,0.9099999999999999,0.2273876919251996
100% Corpus,3,0.31,symmetric,0.2273876919251996
100% Corpus,3,0.61,0.01,0.2273876919251996
100% Corpus,3,0.61,0.31,0.22738769192519956
100% Corpus,3,0.61,0.61,0.2273876919251996
100% Corpus,3,0.61,0.9099999999999999,0.2273876919251996
100% Corpus,3,0.61,symmetric,0.22738769192519956
100% Corpus,3,0.9099999999999999,0.01,0.2273876919251996
100% Corpus,3,0.9099999999999999,0.31,0.2273876919251996
100% Corpus,3,0.9099999999999999,0.61,0.2273876919251996
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.22738769192519956
100% Corpus,3,0.9099999999999999,symmetric,0.2273876919251996
100% Corpus,3,symmetric,0.01,0.2273876919251996
100% Corpus,3,symmetric,0.31,0.2273876919251996
100% Corpus,3,symmetric,0.61,0.2273876919251996
100% Corpus,3,symmetric,0.9099999999999999,0.2273876919251996
100% Corpus,3,symmetric,symmetric,0.2273876919251996
100% Corpus,3,asymmetric,0.01,0.2273876919251996
100% Corpus,3,asymmetric,0.31,0.22738769192519956
100% Corpus,3,asymmetric,0.61,0.22738769192519956
100% Corpus,3,asymmetric,0.9099999999999999,0.2273876919251996
100% Corpus,3,asymmetric,symmetric,0.22738769192519956
100% Corpus,4,0.01,0.01,0.2273876919251996
100% Corpus,4,0.01,0.31,0.2273876919251996
100% Corpus,4,0.01,0.61,0.2273876919251996
100% Corpus,4,0.01,0.9099999999999999,0.2273876919251996
100% Corpus,4,0.01,symmetric,0.2273876919251996
100% Corpus,4,0.31,0.01,0.2273876919251996
100% Corpus,4,0.31,0.31,0.2273876919251996
100% Corpus,4,0.31,0.61,0.2273876919251996
100% Corpus,4,0.31,0.9099999999999999,0.22738769192519956
100% Corpus,4,0.31,symmetric,0.2273876919251996
100% Corpus,4,0.61,0.01,0.22738769192519956
100% Corpus,4,0.61,0.31,0.2273876919251996
100% Corpus,4,0.61,0.61,0.2273876919251996
100% Corpus,4,0.61,0.9099999999999999,0.2273876919251996
100% Corpus,4,0.61,symmetric,0.22738769192519956
100% Corpus,4,0.9099999999999999,0.01,0.2273876919251996
100% Corpus,4,0.9099999999999999,0.31,0.2273876919251996
100% Corpus,4,0.9099999999999999,0.61,0.2273876919251996
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.2273876919251996
100% Corpus,4,0.9099999999999999,symmetric,0.2273876919251996
100% Corpus,4,symmetric,0.01,0.2273876919251996
100% Corpus,4,symmetric,0.31,0.2273876919251996
100% Corpus,4,symmetric,0.61,0.2273876919251996
100% Corpus,4,symmetric,0.9099999999999999,0.2273876919251996
100% Corpus,4,symmetric,symmetric,0.2273876919251996
100% Corpus,4,asymmetric,0.01,0.2273876919251996
100% Corpus,4,asymmetric,0.31,0.22738769192519956
100% Corpus,4,asymmetric,0.61,0.2273876919251996
100% Corpus,4,asymmetric,0.9099999999999999,0.2273876919251996
100% Corpus,4,asymmetric,symmetric,0.2273876919251996
100% Corpus,5,0.01,0.01,0.2273876919251996
100% Corpus,5,0.01,0.31,0.2273876919251996
100% Corpus,5,0.01,0.61,0.2273876919251996
100% Corpus,5,0.01,0.9099999999999999,0.2273876919251996
100% Corpus,5,0.01,symmetric,0.2273876919251996
100% Corpus,5,0.31,0.01,0.2273876919251996
100% Corpus,5,0.31,0.31,0.2273876919251996
100% Corpus,5,0.31,0.61,0.2273876919251996
100% Corpus,5,0.31,0.9099999999999999,0.2273876919251996
100% Corpus,5,0.31,symmetric,0.2273876919251996
100% Corpus,5,0.61,0.01,0.2273876919251996
100% Corpus,5,0.61,0.31,0.2273876919251996
100% Corpus,5,0.61,0.61,0.2273876919251996
100% Corpus,5,0.61,0.9099999999999999,0.2273876919251996
100% Corpus,5,0.61,symmetric,0.2273876919251996
100% Corpus,5,0.9099999999999999,0.01,0.2273876919251996
100% Corpus,5,0.9099999999999999,0.31,0.2273876919251996
100% Corpus,5,0.9099999999999999,0.61,0.2273876919251996
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.2273876919251996
100% Corpus,5,0.9099999999999999,symmetric,0.2273876919251996
100% Corpus,5,symmetric,0.01,0.2273876919251996
100% Corpus,5,symmetric,0.31,0.2273876919251996
100% Corpus,5,symmetric,0.61,0.2273876919251996
100% Corpus,5,symmetric,0.9099999999999999,0.2273876919251996
100% Corpus,5,symmetric,symmetric,0.2273876919251996
100% Corpus,5,asymmetric,0.01,0.2273876919251996
100% Corpus,5,asymmetric,0.31,0.2273876919251996
100% Corpus,5,asymmetric,0.61,0.2273876919251996
100% Corpus,5,asymmetric,0.9099999999999999,0.2273876919251996
100% Corpus,5,asymmetric,symmetric,0.2273876919251996
100% Corpus,6,0.01,0.01,0.2273876919251996
100% Corpus,6,0.01,0.31,0.2273876919251996
100% Corpus,6,0.01,0.61,0.22738769192519956
100% Corpus,6,0.01,0.9099999999999999,0.22738769192519956
100% Corpus,6,0.01,symmetric,0.2273876919251996
100% Corpus,6,0.31,0.01,0.2273876919251996
100% Corpus,6,0.31,0.31,0.22738769192519956
100% Corpus,6,0.31,0.61,0.2273876919251996
100% Corpus,6,0.31,0.9099999999999999,0.2273876919251996
100% Corpus,6,0.31,symmetric,0.22738769192519956
100% Corpus,6,0.61,0.01,0.2273876919251995
100% Corpus,6,0.61,0.31,0.2273876919251996
100% Corpus,6,0.61,0.61,0.2273876919251996
100% Corpus,6,0.61,0.9099999999999999,0.2273876919251996
100% Corpus,6,0.61,symmetric,0.2273876919251996
100% Corpus,6,0.9099999999999999,0.01,0.2273876919251996
100% Corpus,6,0.9099999999999999,0.31,0.2273876919251996
100% Corpus,6,0.9099999999999999,0.61,0.2273876919251996
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.2273876919251996
100% Corpus,6,0.9099999999999999,symmetric,0.2273876919251996
100% Corpus,6,symmetric,0.01,0.2273876919251996
100% Corpus,6,symmetric,0.31,0.2273876919251996
100% Corpus,6,symmetric,0.61,0.22738769192519956
100% Corpus,6,symmetric,0.9099999999999999,0.22738769192519956
100% Corpus,6,symmetric,symmetric,0.2273876919251996
100% Corpus,6,asymmetric,0.01,0.2273876919251996
100% Corpus,6,asymmetric,0.31,0.22738769192519956
100% Corpus,6,asymmetric,0.61,0.2273876919251996
100% Corpus,6,asymmetric,0.9099999999999999,0.2273876919251996
100% Corpus,6,asymmetric,symmetric,0.22738769192519956
100% Corpus,7,0.01,0.01,0.2273876919251996
100% Corpus,7,0.01,0.31,0.2273876919251996
100% Corpus,7,0.01,0.61,0.2273876919251996
100% Corpus,7,0.01,0.9099999999999999,0.2273876919251996
100% Corpus,7,0.01,symmetric,0.22738769192519956
100% Corpus,7,0.31,0.01,0.2273876919251996
100% Corpus,7,0.31,0.31,0.2273876919251996
100% Corpus,7,0.31,0.61,0.22738769192519956
100% Corpus,7,0.31,0.9099999999999999,0.22738769192519956
100% Corpus,7,0.31,symmetric,0.2273876919251996
100% Corpus,7,0.61,0.01,0.2273876919251996
100% Corpus,7,0.61,0.31,0.2273876919251996
100% Corpus,7,0.61,0.61,0.2273876919251996
100% Corpus,7,0.61,0.9099999999999999,0.2273876919251996
100% Corpus,7,0.61,symmetric,0.2273876919251996
100% Corpus,7,0.9099999999999999,0.01,0.2273876919251996
100% Corpus,7,0.9099999999999999,0.31,0.2273876919251996
100% Corpus,7,0.9099999999999999,0.61,0.2273876919251996
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.2273876919251996
100% Corpus,7,0.9099999999999999,symmetric,0.2273876919251996
100% Corpus,7,symmetric,0.01,0.2273876919251996
100% Corpus,7,symmetric,0.31,0.2273876919251996
100% Corpus,7,symmetric,0.61,0.2273876919251996
100% Corpus,7,symmetric,0.9099999999999999,0.2273876919251996
100% Corpus,7,symmetric,symmetric,0.2273876919251996
100% Corpus,7,asymmetric,0.01,0.2273876919251996
100% Corpus,7,asymmetric,0.31,0.2273876919251996
100% Corpus,7,asymmetric,0.61,0.2273876919251996
100% Corpus,7,asymmetric,0.9099999999999999,0.2273876919251996
100% Corpus,7,asymmetric,symmetric,0.2273876919251996
100% Corpus,8,0.01,0.01,0.22738769192519956
100% Corpus,8,0.01,0.31,0.2273876919251996
100% Corpus,8,0.01,0.61,0.2273876919251996
100% Corpus,8,0.01,0.9099999999999999,0.22738769192519956
100% Corpus,8,0.01,symmetric,0.2273876919251996
100% Corpus,8,0.31,0.01,0.2273876919251996
100% Corpus,8,0.31,0.31,0.2273876919251996
100% Corpus,8,0.31,0.61,0.22738769192519956
100% Corpus,8,0.31,0.9099999999999999,0.22738769192519956
100% Corpus,8,0.31,symmetric,0.22738769192519956
100% Corpus,8,0.61,0.01,0.22738769192519956
100% Corpus,8,0.61,0.31,0.2273876919251996
100% Corpus,8,0.61,0.61,0.2273876919251996
100% Corpus,8,0.61,0.9099999999999999,0.2273876919251996
100% Corpus,8,0.61,symmetric,0.2273876919251996
100% Corpus,8,0.9099999999999999,0.01,0.2273876919251996
100% Corpus,8,0.9099999999999999,0.31,0.2273876919251996
100% Corpus,8,0.9099999999999999,0.61,0.2273876919251996
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.2273876919251996
100% Corpus,8,0.9099999999999999,symmetric,0.2273876919251996
100% Corpus,8,symmetric,0.01,0.2273876919251996
100% Corpus,8,symmetric,0.31,0.2273876919251996
100% Corpus,8,symmetric,0.61,0.2273876919251996
100% Corpus,8,symmetric,0.9099999999999999,0.2273876919251996
100% Corpus,8,symmetric,symmetric,0.22738769192519953
100% Corpus,8,asymmetric,0.01,0.2273876919251996
100% Corpus,8,asymmetric,0.31,0.2273876919251996
100% Corpus,8,asymmetric,0.61,0.2273876919251996
100% Corpus,8,asymmetric,0.9099999999999999,0.2273876919251996
100% Corpus,8,asymmetric,symmetric,0.2273876919251996
100% Corpus,9,0.01,0.01,0.22738769192519953
100% Corpus,9,0.01,0.31,0.2273876919251996
100% Corpus,9,0.01,0.61,0.22738769192519953
100% Corpus,9,0.01,0.9099999999999999,0.2273876919251996
100% Corpus,9,0.01,symmetric,0.2273876919251996
100% Corpus,9,0.31,0.01,0.2273876919251996
100% Corpus,9,0.31,0.31,0.22738769192519953
