Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,8,0.9099999999999999,symmetric,0.4653722576336682
75% Corpus,8,symmetric,0.01,0.43876055908407674
75% Corpus,8,symmetric,0.31,0.42971487242543094
75% Corpus,8,symmetric,0.61,0.43778043268399847
75% Corpus,8,symmetric,0.9099999999999999,0.42880848538732375
75% Corpus,8,symmetric,symmetric,0.4335908055289418
75% Corpus,8,asymmetric,0.01,0.4439755517207347
75% Corpus,8,asymmetric,0.31,0.44095282744207986
75% Corpus,8,asymmetric,0.61,0.4389455759921978
75% Corpus,8,asymmetric,0.9099999999999999,0.42803187559292283
75% Corpus,8,asymmetric,symmetric,0.4568307780338402
75% Corpus,9,0.01,0.01,0.4611512659795006
75% Corpus,9,0.01,0.31,0.46475168633137365
75% Corpus,9,0.01,0.61,0.46990665716427504
75% Corpus,9,0.01,0.9099999999999999,0.48232710167066184
75% Corpus,9,0.01,symmetric,0.4578603967342374
75% Corpus,9,0.31,0.01,0.44459518133188713
75% Corpus,9,0.31,0.31,0.44970628518862044
75% Corpus,9,0.31,0.61,0.44861459262269704
75% Corpus,9,0.31,0.9099999999999999,0.45259035196415
75% Corpus,9,0.31,symmetric,0.4469700947718873
75% Corpus,9,0.61,0.01,0.4702174743680362
75% Corpus,9,0.61,0.31,0.47620683810699166
75% Corpus,9,0.61,0.61,0.46883951485145897
75% Corpus,9,0.61,0.9099999999999999,0.4581291710752007
75% Corpus,9,0.61,symmetric,0.4712012819421709
75% Corpus,9,0.9099999999999999,0.01,0.4771235583692983
75% Corpus,9,0.9099999999999999,0.31,0.4802053645521338
75% Corpus,9,0.9099999999999999,0.61,0.47053404451140207
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.4537902681709428
75% Corpus,9,0.9099999999999999,symmetric,0.4745813770109538
75% Corpus,9,symmetric,0.01,0.4510496216885286
75% Corpus,9,symmetric,0.31,0.4690405331936953
75% Corpus,9,symmetric,0.61,0.46190809565041036
75% Corpus,9,symmetric,0.9099999999999999,0.46680178745757783
75% Corpus,9,symmetric,symmetric,0.4429203904869714
75% Corpus,9,asymmetric,0.01,0.4638113402284735
75% Corpus,9,asymmetric,0.31,0.45411846859996896
75% Corpus,9,asymmetric,0.61,0.4291959914247183
75% Corpus,9,asymmetric,0.9099999999999999,0.44752928510146994
75% Corpus,9,asymmetric,symmetric,0.45567497805606444
75% Corpus,10,0.01,0.01,0.4485029394813509
75% Corpus,10,0.01,0.31,0.44665350220816213
75% Corpus,10,0.01,0.61,0.4382706567152603
75% Corpus,10,0.01,0.9099999999999999,0.44027197120692046
75% Corpus,10,0.01,symmetric,0.4469023838736009
75% Corpus,10,0.31,0.01,0.4349820354849059
75% Corpus,10,0.31,0.31,0.44487888138227827
75% Corpus,10,0.31,0.61,0.4367670575453488
75% Corpus,10,0.31,0.9099999999999999,0.47155861294980195
75% Corpus,10,0.31,symmetric,0.4338128737467482
75% Corpus,10,0.61,0.01,0.47425444329518884
75% Corpus,10,0.61,0.31,0.4847200415424219
75% Corpus,10,0.61,0.61,0.4423614663759049
75% Corpus,10,0.61,0.9099999999999999,0.45059660518036926
75% Corpus,10,0.61,symmetric,0.4746503318902689
75% Corpus,10,0.9099999999999999,0.01,0.471518948380172
75% Corpus,10,0.9099999999999999,0.31,0.4615072739874667
75% Corpus,10,0.9099999999999999,0.61,0.4421070718064765
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.46119250734003775
75% Corpus,10,0.9099999999999999,symmetric,0.4698973651765039
75% Corpus,10,symmetric,0.01,0.46701112539997547
75% Corpus,10,symmetric,0.31,0.4551120524988191
75% Corpus,10,symmetric,0.61,0.43216216817749264
75% Corpus,10,symmetric,0.9099999999999999,0.429063420964982
75% Corpus,10,symmetric,symmetric,0.4510251898537601
75% Corpus,10,asymmetric,0.01,0.47836781770457426
75% Corpus,10,asymmetric,0.31,0.4280134730878474
75% Corpus,10,asymmetric,0.61,0.44476246315824186
75% Corpus,10,asymmetric,0.9099999999999999,0.414800080927606
75% Corpus,10,asymmetric,symmetric,0.44633665954801194
100% Corpus,2,0.01,0.01,0.45163691680932205
100% Corpus,2,0.01,0.31,0.45163691680932205
100% Corpus,2,0.01,0.61,0.45967001514722833
100% Corpus,2,0.01,0.9099999999999999,0.45967001514722833
100% Corpus,2,0.01,symmetric,0.45967001514722833
100% Corpus,2,0.31,0.01,0.45967001514722833
100% Corpus,2,0.31,0.31,0.45967001514722833
100% Corpus,2,0.31,0.61,0.4516369168093221
100% Corpus,2,0.31,0.9099999999999999,0.4516369168093221
100% Corpus,2,0.31,symmetric,0.45967001514722833
100% Corpus,2,0.61,0.01,0.45967001514722833
100% Corpus,2,0.61,0.31,0.4596700151472283
100% Corpus,2,0.61,0.61,0.45967001514722833
100% Corpus,2,0.61,0.9099999999999999,0.45967001514722833
100% Corpus,2,0.61,symmetric,0.4596700151472283
100% Corpus,2,0.9099999999999999,0.01,0.471021397389118
100% Corpus,2,0.9099999999999999,0.31,0.47102139738911797
100% Corpus,2,0.9099999999999999,0.61,0.4863214602114288
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.4863214602114288
100% Corpus,2,0.9099999999999999,symmetric,0.4863214602114288
100% Corpus,2,symmetric,0.01,0.45967001514722833
100% Corpus,2,symmetric,0.31,0.4596700151472284
100% Corpus,2,symmetric,0.61,0.45967001514722833
100% Corpus,2,symmetric,0.9099999999999999,0.45967001514722833
100% Corpus,2,symmetric,symmetric,0.45967001514722833
100% Corpus,2,asymmetric,0.01,0.4680290496565661
100% Corpus,2,asymmetric,0.31,0.4680290496565661
100% Corpus,2,asymmetric,0.61,0.47163751549908206
100% Corpus,2,asymmetric,0.9099999999999999,0.4591273156200609
100% Corpus,2,asymmetric,symmetric,0.4591273156200609
100% Corpus,3,0.01,0.01,0.42020857036489917
100% Corpus,3,0.01,0.31,0.40593661164145994
100% Corpus,3,0.01,0.61,0.41799681755123946
100% Corpus,3,0.01,0.9099999999999999,0.40989939286247346
100% Corpus,3,0.01,symmetric,0.40593661164145994
100% Corpus,3,0.31,0.01,0.3943555769628439
100% Corpus,3,0.31,0.31,0.43121542365524573
100% Corpus,3,0.31,0.61,0.4627038525505112
100% Corpus,3,0.31,0.9099999999999999,0.465110502752428
100% Corpus,3,0.31,symmetric,0.42365829412218287
100% Corpus,3,0.61,0.01,0.4531011297725705
100% Corpus,3,0.61,0.31,0.46511155116583974
100% Corpus,3,0.61,0.61,0.4625777977296406
100% Corpus,3,0.61,0.9099999999999999,0.46660811131779756
100% Corpus,3,0.61,symmetric,0.4519087992738042
100% Corpus,3,0.9099999999999999,0.01,0.4791299282665807
100% Corpus,3,0.9099999999999999,0.31,0.47048408375661804
100% Corpus,3,0.9099999999999999,0.61,0.4647878735942091
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.4654145490046507
100% Corpus,3,0.9099999999999999,symmetric,0.47048408375661804
100% Corpus,3,symmetric,0.01,0.4236582941221829
100% Corpus,3,symmetric,0.31,0.42722886594863985
100% Corpus,3,symmetric,0.61,0.43943663211589107
100% Corpus,3,symmetric,0.9099999999999999,0.44227977742567104
100% Corpus,3,symmetric,symmetric,0.42722886594863985
100% Corpus,3,asymmetric,0.01,0.47582315858112184
100% Corpus,3,asymmetric,0.31,0.4589171440356892
100% Corpus,3,asymmetric,0.61,0.4675345088859209
100% Corpus,3,asymmetric,0.9099999999999999,0.5020871253471647
100% Corpus,3,asymmetric,symmetric,0.4589171440356892
100% Corpus,4,0.01,0.01,0.44799394275414844
100% Corpus,4,0.01,0.31,0.4057723134104272
100% Corpus,4,0.01,0.61,0.41777298006183455
100% Corpus,4,0.01,0.9099999999999999,0.4198692218919708
100% Corpus,4,0.01,symmetric,0.4535078091887589
100% Corpus,4,0.31,0.01,0.44533502094027216
100% Corpus,4,0.31,0.31,0.4310275791345032
100% Corpus,4,0.31,0.61,0.44563462343375415
100% Corpus,4,0.31,0.9099999999999999,0.4546365299107983
100% Corpus,4,0.31,symmetric,0.44364094541794735
100% Corpus,4,0.61,0.01,0.4392824839079199
100% Corpus,4,0.61,0.31,0.4387067215025644
100% Corpus,4,0.61,0.61,0.4334061440864484
100% Corpus,4,0.61,0.9099999999999999,0.448427671297754
100% Corpus,4,0.61,symmetric,0.43870672150256446
100% Corpus,4,0.9099999999999999,0.01,0.43728659034472817
100% Corpus,4,0.9099999999999999,0.31,0.4263327331919408
100% Corpus,4,0.9099999999999999,0.61,0.4170066583520621
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.4537193103159518
100% Corpus,4,0.9099999999999999,symmetric,0.42076858742572104
100% Corpus,4,symmetric,0.01,0.4475781747698395
100% Corpus,4,symmetric,0.31,0.42845569867324884
100% Corpus,4,symmetric,0.61,0.42423491225149174
100% Corpus,4,symmetric,0.9099999999999999,0.3987299713789032
100% Corpus,4,symmetric,symmetric,0.44048472898261587
100% Corpus,4,asymmetric,0.01,0.42587310753142504
100% Corpus,4,asymmetric,0.31,0.42159433743662417
100% Corpus,4,asymmetric,0.61,0.4042990642477904
100% Corpus,4,asymmetric,0.9099999999999999,0.44468058768317176
100% Corpus,4,asymmetric,symmetric,0.4088850656976444
100% Corpus,5,0.01,0.01,0.4461810786433655
100% Corpus,5,0.01,0.31,0.43576509598720053
100% Corpus,5,0.01,0.61,0.43514117492605975
100% Corpus,5,0.01,0.9099999999999999,0.41424602593670706
100% Corpus,5,0.01,symmetric,0.434124068303794
100% Corpus,5,0.31,0.01,0.44135514961591077
100% Corpus,5,0.31,0.31,0.44596104272621523
100% Corpus,5,0.31,0.61,0.4679930303240198
100% Corpus,5,0.31,0.9099999999999999,0.44650485525461125
100% Corpus,5,0.31,symmetric,0.4627513278553188
100% Corpus,5,0.61,0.01,0.4529655124192134
100% Corpus,5,0.61,0.31,0.4525879595161534
100% Corpus,5,0.61,0.61,0.44576075766274065
100% Corpus,5,0.61,0.9099999999999999,0.4452831348112561
100% Corpus,5,0.61,symmetric,0.46345828075751017
100% Corpus,5,0.9099999999999999,0.01,0.4598277635143114
100% Corpus,5,0.9099999999999999,0.31,0.45321216204644443
100% Corpus,5,0.9099999999999999,0.61,0.4480519837859499
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.4697449954291656
100% Corpus,5,0.9099999999999999,symmetric,0.4454071897539653
100% Corpus,5,symmetric,0.01,0.4389388703411196
100% Corpus,5,symmetric,0.31,0.43801226151312533
100% Corpus,5,symmetric,0.61,0.457956710290782
100% Corpus,5,symmetric,0.9099999999999999,0.44083535886611946
100% Corpus,5,symmetric,symmetric,0.447401944236698
100% Corpus,5,asymmetric,0.01,0.44324688507218335
100% Corpus,5,asymmetric,0.31,0.44835358190869734
100% Corpus,5,asymmetric,0.61,0.4771904029255226
100% Corpus,5,asymmetric,0.9099999999999999,0.4192016451422333
100% Corpus,5,asymmetric,symmetric,0.43887340941003555
100% Corpus,6,0.01,0.01,0.4508679515685585
100% Corpus,6,0.01,0.31,0.46771581801659873
100% Corpus,6,0.01,0.61,0.45404077909088963
100% Corpus,6,0.01,0.9099999999999999,0.43452627423374574
100% Corpus,6,0.01,symmetric,0.45273775202004485
100% Corpus,6,0.31,0.01,0.42389930040662493
100% Corpus,6,0.31,0.31,0.4419091770367143
100% Corpus,6,0.31,0.61,0.4393824949186848
100% Corpus,6,0.31,0.9099999999999999,0.44529161331934725
100% Corpus,6,0.31,symmetric,0.42313138302210634
100% Corpus,6,0.61,0.01,0.4464405187585612
100% Corpus,6,0.61,0.31,0.47400089297260156
100% Corpus,6,0.61,0.61,0.42358720799010713
100% Corpus,6,0.61,0.9099999999999999,0.42376291509364555
100% Corpus,6,0.61,symmetric,0.4557020448993135
100% Corpus,6,0.9099999999999999,0.01,0.4435055264524643
100% Corpus,6,0.9099999999999999,0.31,0.47236817306420714
100% Corpus,6,0.9099999999999999,0.61,0.4687837974039861
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.4284718058226408
100% Corpus,6,0.9099999999999999,symmetric,0.4473921399442938
100% Corpus,6,symmetric,0.01,0.4242754327292324
100% Corpus,6,symmetric,0.31,0.43661350420386613
100% Corpus,6,symmetric,0.61,0.4294723391673099
100% Corpus,6,symmetric,0.9099999999999999,0.46460567090862886
100% Corpus,6,symmetric,symmetric,0.4414903256816904
100% Corpus,6,asymmetric,0.01,0.44001695978529415
100% Corpus,6,asymmetric,0.31,0.4266719296270347
100% Corpus,6,asymmetric,0.61,0.459086477298345
100% Corpus,6,asymmetric,0.9099999999999999,0.4597712005483839
100% Corpus,6,asymmetric,symmetric,0.4384949170541666
100% Corpus,7,0.01,0.01,0.4501468889651166
100% Corpus,7,0.01,0.31,0.46047397277828656
100% Corpus,7,0.01,0.61,0.45668100172483106
100% Corpus,7,0.01,0.9099999999999999,0.45832324037376143
100% Corpus,7,0.01,symmetric,0.45497454462680487
100% Corpus,7,0.31,0.01,0.42625120421911433
100% Corpus,7,0.31,0.31,0.436132677766513
100% Corpus,7,0.31,0.61,0.4565365670513391
100% Corpus,7,0.31,0.9099999999999999,0.44207082299629813
100% Corpus,7,0.31,symmetric,0.4406398373355091
100% Corpus,7,0.61,0.01,0.4562707041362426
100% Corpus,7,0.61,0.31,0.4540113165397071
100% Corpus,7,0.61,0.61,0.43780901370728326
100% Corpus,7,0.61,0.9099999999999999,0.4295860964193919
100% Corpus,7,0.61,symmetric,0.4631746097189192
100% Corpus,7,0.9099999999999999,0.01,0.46429148378084956
100% Corpus,7,0.9099999999999999,0.31,0.4591730016249695
100% Corpus,7,0.9099999999999999,0.61,0.4577116520515693
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.46132876893958386
100% Corpus,7,0.9099999999999999,symmetric,0.46052210100413216
100% Corpus,7,symmetric,0.01,0.4386123878911375
100% Corpus,7,symmetric,0.31,0.44037404024184584
100% Corpus,7,symmetric,0.61,0.45559192614650845
100% Corpus,7,symmetric,0.9099999999999999,0.4574920237679522
100% Corpus,7,symmetric,symmetric,0.4361542426052526
100% Corpus,7,asymmetric,0.01,0.4600517037058448
100% Corpus,7,asymmetric,0.31,0.4626260273353694
100% Corpus,7,asymmetric,0.61,0.447401573305222
100% Corpus,7,asymmetric,0.9099999999999999,0.43534650830005006
100% Corpus,7,asymmetric,symmetric,0.44886524109878
100% Corpus,8,0.01,0.01,0.437290681063661
100% Corpus,8,0.01,0.31,0.4270004773050131
100% Corpus,8,0.01,0.61,0.4454111019893723
100% Corpus,8,0.01,0.9099999999999999,0.4754225080502762
100% Corpus,8,0.01,symmetric,0.43521186492113817
100% Corpus,8,0.31,0.01,0.4467436150404015
100% Corpus,8,0.31,0.31,0.4401296223598958
100% Corpus,8,0.31,0.61,0.45065578292199227
100% Corpus,8,0.31,0.9099999999999999,0.459356462839726
100% Corpus,8,0.31,symmetric,0.44576476934081743
100% Corpus,8,0.61,0.01,0.465926670802404
100% Corpus,8,0.61,0.31,0.4433860720922017
100% Corpus,8,0.61,0.61,0.44128317097901393
100% Corpus,8,0.61,0.9099999999999999,0.47126488635117125
100% Corpus,8,0.61,symmetric,0.47341354658175844
100% Corpus,8,0.9099999999999999,0.01,0.4477051074889737
100% Corpus,8,0.9099999999999999,0.31,0.47766850066846334
100% Corpus,8,0.9099999999999999,0.61,0.46785145963209096
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.4745563774485608
100% Corpus,8,0.9099999999999999,symmetric,0.4602042298530191
100% Corpus,8,symmetric,0.01,0.4413729495775348
100% Corpus,8,symmetric,0.31,0.44977976713762446
100% Corpus,8,symmetric,0.61,0.4524894401388655
100% Corpus,8,symmetric,0.9099999999999999,0.4448318751453606
100% Corpus,8,symmetric,symmetric,0.44084174842031276
100% Corpus,8,asymmetric,0.01,0.4446111999723047
100% Corpus,8,asymmetric,0.31,0.4581429958975545
100% Corpus,8,asymmetric,0.61,0.45729022955483967
100% Corpus,8,asymmetric,0.9099999999999999,0.4595565332327799
100% Corpus,8,asymmetric,symmetric,0.44616223077814965
100% Corpus,9,0.01,0.01,0.4683029699619207
100% Corpus,9,0.01,0.31,0.4667469140109821
100% Corpus,9,0.01,0.61,0.4661907902030848
100% Corpus,9,0.01,0.9099999999999999,0.45450440996150676
100% Corpus,9,0.01,symmetric,0.4609194897764735
100% Corpus,9,0.31,0.01,0.46241931205321546
100% Corpus,9,0.31,0.31,0.45784135107052926
100% Corpus,9,0.31,0.61,0.45070293426208013
