Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,6,0.9099999999999999,0.31,0.2933511807573525
100% Corpus,6,0.9099999999999999,0.61,0.28289231360837874
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.28075743103251044
100% Corpus,6,0.9099999999999999,symmetric,0.2985269015906334
100% Corpus,6,symmetric,0.01,0.32670296973999463
100% Corpus,6,symmetric,0.31,0.3142381880916723
100% Corpus,6,symmetric,0.61,0.2784858401155037
100% Corpus,6,symmetric,0.9099999999999999,0.27760677800513683
100% Corpus,6,symmetric,symmetric,0.3103742563660165
100% Corpus,6,asymmetric,0.01,0.32313044339190417
100% Corpus,6,asymmetric,0.31,0.2837760757686349
100% Corpus,6,asymmetric,0.61,0.2897352444845505
100% Corpus,6,asymmetric,0.9099999999999999,0.29331736198472674
100% Corpus,6,asymmetric,symmetric,0.2885620025394076
100% Corpus,7,0.01,0.01,0.31008679019463814
100% Corpus,7,0.01,0.31,0.3076540176796755
100% Corpus,7,0.01,0.61,0.306668537064828
100% Corpus,7,0.01,0.9099999999999999,0.3208560494475832
100% Corpus,7,0.01,symmetric,0.3109861623669904
100% Corpus,7,0.31,0.01,0.3245365001105194
100% Corpus,7,0.31,0.31,0.3215145894815926
100% Corpus,7,0.31,0.61,0.33035396112077237
100% Corpus,7,0.31,0.9099999999999999,0.3319300411609647
100% Corpus,7,0.31,symmetric,0.3229225212856313
100% Corpus,7,0.61,0.01,0.33037109592818487
100% Corpus,7,0.61,0.31,0.32424016617177137
100% Corpus,7,0.61,0.61,0.33678912768263414
100% Corpus,7,0.61,0.9099999999999999,0.33259000170182934
100% Corpus,7,0.61,symmetric,0.33032415611533955
100% Corpus,7,0.9099999999999999,0.01,0.3369086236659839
100% Corpus,7,0.9099999999999999,0.31,0.31986267025729465
100% Corpus,7,0.9099999999999999,0.61,0.3201511979081036
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.30883433391409365
100% Corpus,7,0.9099999999999999,symmetric,0.3287882182108272
100% Corpus,7,symmetric,0.01,0.3196375714619419
100% Corpus,7,symmetric,0.31,0.3090197115475603
100% Corpus,7,symmetric,0.61,0.32706888486208097
100% Corpus,7,symmetric,0.9099999999999999,0.3284282684060494
100% Corpus,7,symmetric,symmetric,0.3213366955848817
100% Corpus,7,asymmetric,0.01,0.32645866379666505
100% Corpus,7,asymmetric,0.31,0.31064149661319007
100% Corpus,7,asymmetric,0.61,0.31215113298329605
100% Corpus,7,asymmetric,0.9099999999999999,0.31141463109925666
100% Corpus,7,asymmetric,symmetric,0.31157812379097694
100% Corpus,8,0.01,0.01,0.28346561002653314
100% Corpus,8,0.01,0.31,0.2900260737673588
100% Corpus,8,0.01,0.61,0.2721312192116948
100% Corpus,8,0.01,0.9099999999999999,0.27562445553480963
100% Corpus,8,0.01,symmetric,0.2824126427670012
100% Corpus,8,0.31,0.01,0.30378995029970013
100% Corpus,8,0.31,0.31,0.30243623720756957
100% Corpus,8,0.31,0.61,0.30565114193742043
100% Corpus,8,0.31,0.9099999999999999,0.26540233176779937
100% Corpus,8,0.31,symmetric,0.30374799151570797
100% Corpus,8,0.61,0.01,0.306587223090511
100% Corpus,8,0.61,0.31,0.30572291850471145
100% Corpus,8,0.61,0.61,0.2992832145823564
100% Corpus,8,0.61,0.9099999999999999,0.2777283287638117
100% Corpus,8,0.61,symmetric,0.3042002935485656
100% Corpus,8,0.9099999999999999,0.01,0.3299439004101539
100% Corpus,8,0.9099999999999999,0.31,0.3124711722767683
100% Corpus,8,0.9099999999999999,0.61,0.30167665784465647
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.30257023652977366
100% Corpus,8,0.9099999999999999,symmetric,0.31428302524254026
100% Corpus,8,symmetric,0.01,0.310840681714703
100% Corpus,8,symmetric,0.31,0.3013751952595272
100% Corpus,8,symmetric,0.61,0.27002722058420436
100% Corpus,8,symmetric,0.9099999999999999,0.27500838810152184
100% Corpus,8,symmetric,symmetric,0.3033151698201616
100% Corpus,8,asymmetric,0.01,0.30943497870959663
100% Corpus,8,asymmetric,0.31,0.29216029955677825
100% Corpus,8,asymmetric,0.61,0.2995822523431044
100% Corpus,8,asymmetric,0.9099999999999999,0.2951249134201676
100% Corpus,8,asymmetric,symmetric,0.31002245258111216
100% Corpus,9,0.01,0.01,0.2831035195838628
100% Corpus,9,0.01,0.31,0.2788957310082233
100% Corpus,9,0.01,0.61,0.2795502024849887
100% Corpus,9,0.01,0.9099999999999999,0.27885043307292556
100% Corpus,9,0.01,symmetric,0.2939374045358003
100% Corpus,9,0.31,0.01,0.28956931745789405
100% Corpus,9,0.31,0.31,0.2949311160162322
100% Corpus,9,0.31,0.61,0.27787148365258524
